time,x,vx,u0,roll,upos0,gx,y,vy,u1,pitch,upos1,gy,yaw,yawsp,u2,z,vz,tm,linacc,gyroacc,quatacc
10544204.00000, -0.23626, 0.54536,   -0.99974, -1.84504, -3.33365,        -0.25371, -0.01403,   0.06356, -5.22524, 0.79166,       32.86285, 60.00000, 0.10463,            0.34836, 0.36143, 0.03871,   22.56427, 1506,      3,3,3    
10554204.00000, -0.23231, 0.41652,   -1.02454, -1.80700, -3.33365,        -0.25419, -0.05383,   -0.00022, -5.09944, 0.79166,      32.73997, 60.00000, 0.10733,            0.34844, 0.36039, 0.01424,   22.66056, 1507,      3,3,3    
10564204.00000, -0.22791, 0.53717,   -0.74550, -1.71791, -2.46314,        -0.25476, -0.03031,   -0.02530, -4.92756, 0.15864,      32.57392, 60.00000, 0.10061,            0.34852, 0.35901, 0.06401,   22.48140, 1505,      3,3,3    
10574268.00000, -0.22370, 0.51117,   -0.76264, -1.65371, -2.46314,        -0.25526, -0.04676,   -0.18699, -4.80988, 0.15864,      32.47717, 60.00000, 0.10278,            0.34859, 0.35737, -0.11713,   23.15948, 1514,      3,3,3    
10584268.00000, -0.21837, 0.58493,   -1.00589, -1.58448, -2.46314,        -0.25579, -0.07777,   -0.01410, -4.70672, 0.15864,      32.40479, 60.00000, 0.10137,            0.35862, 0.35692, -0.11500,   23.15533, 1514,      3,3,3    
10594304.00000, -0.21435, 0.39302,   -0.58220, -1.55691, -2.46314,        -0.25640, -0.00930,   -0.00607, -4.65371, 0.15864,      32.37807, 60.00000, 0.09075,            0.34872, 0.35513, -0.08568,   23.05345, 1513,      3,3,3    
10604304.00000, -0.20966, 0.53637,   -1.20584, -1.48846, -2.46314,        -0.25661, 0.04113,   -0.27330, -4.54456, 0.15864,       32.32790, 60.00000, 0.10081,            0.34878, 0.35233, -0.13476,   23.25393, 1516,      3,3,3    
10614304.00000, -0.20596, 0.40074,   -0.64414, -1.41437, -1.99256,        -0.25641, -0.05415,   -0.14464, -4.42660, 0.97353,      32.28891, 60.00000, 0.09170,            0.32892, 0.34913, -0.14640,   23.30880, 1516,      3,3,3    
10624304.00000, -0.20100, 0.60280,   -0.60099, -1.33272, -1.99256,        -0.25664, -0.03345,   -0.20464, -4.28500, 0.97353,      32.25113, 60.00000, 0.09443,            0.33896, 0.34625, -0.15968,   23.37209, 1517,      3,3,3    
10634304.00000, -0.19674, 0.46797,   -1.05937, -1.28675, -1.99256,        -0.25727, -0.05086,   -0.18625, -4.16905, 0.97353,      32.23105, 60.00000, 0.08963,            0.34899, 0.34478, -0.09343,   23.13877, 1514,      3,3,3    
10644304.00000, -0.19158, 0.66736,   -0.33411, -1.22757, -1.99256,        -0.25717, 0.05212,   -0.24816, -4.04883, 0.97353,       32.20176, 60.00000, 0.09590,            0.33907, 0.34249, -0.12206,   23.25178, 1516,      3,3,3    
10654304.00000, -0.18643, 0.50671,   -0.75347, -1.16996, -1.99256,        -0.25763, -0.12692,   -0.27012, -3.92200, 0.97353,      32.17923, 60.00000, 0.09224,            0.33913, 0.34013, -0.29939,   23.92073, 1525,      3,3,3    
10664304.00000, -0.18069, 0.64746,   -0.77482, -1.13693, -2.87091,        -0.25861, -0.07314,   -0.33912, -3.78745, 1.01967,      32.14417, 60.00000, 0.09513,            0.33919, 0.33578, -0.47590,   24.59558, 1534,      3,3,3    
10674336.00000, -0.17608, 0.49145,   -0.79426, -1.07704, -2.87091,        -0.25907, -0.01324,   -0.25787, -3.66777, 1.01967,      32.13062, 60.00000, 0.09241,            0.33924, 0.33239, -0.41626,   24.39202, 1531,      3,3,3    
10684336.00000, -0.17065, 0.67088,   -0.74209, -1.03938, -2.87091,        -0.25868, 0.07253,   -0.38785, -3.52455, 1.01967,       32.08867, 60.00000, 0.09322,            0.33930, 0.32887, -0.45825,   24.56527, 1534,      3,3,3    
10694336.00000, -0.16610, 0.42355,   -0.64131, -1.01035, -2.87091,        -0.25819, 0.07947,   -0.47193, -3.39887, 1.01967,       32.06767, 60.00000, 0.09814,            0.32937, 0.32554, -0.29203,   23.96797, 1525,      3,3,3    
10704336.00000, -0.16159, 0.53845,   -0.80875, -0.98822, -2.87091,        -0.25772, 0.09636,   -0.48460, -3.32628, 1.01967,       32.04327, 60.00000, 0.09678,            0.31941, 0.32289, -0.10801,   23.30251, 1516,      3,3,3    
10714336.00000, -0.15788, 0.40920,   -0.62507, -0.92469, -1.71635,        -0.25735, 0.00394,   -0.48835, -3.11795, 1.39737,       32.01955, 60.00000, 0.10350,            0.31948, 0.32225, 0.06016,   22.68344, 1508,      3,3,3    
10724336.00000, -0.15316, 0.63896,   -0.54965, -0.91070, -1.71635,        -0.25690, 0.05964,   -0.34426, -2.98982, 1.39737,       32.00787, 60.00000, 0.09365,            0.32951, 0.32353, 0.08889,   22.57050, 1506,      3,3,3    
10734336.00000, -0.14869, 0.52996,   0.14896, -0.89992, -1.71635,         -0.25644, 0.03718,   -0.53096, -2.85403, 1.39737,       31.95196, 60.00000, 0.09710,            0.31956, 0.32394, 0.08730,   22.57368, 1506,      3,3,3    
10744336.00000, -0.14395, 0.23851,   -0.72791, -0.87632, -1.71635,        -0.25637, 0.00800,   -0.70826, -2.70884, 1.39737,       31.94165, 60.00000, 0.09599,            0.30962, 0.32384, 0.07503,   22.62213, 1507,      3,3,3    
10754336.00000, -0.13955, 0.64077,   -0.20893, -0.86548, -1.71635,        -0.25643, -0.00451,   -0.80926, -2.54479, 1.39737,      31.91409, 60.00000, 0.09269,            0.32964, 0.32428, -0.00599,   22.91789, 1511,      3,3,3    
10764336.00000, -0.13438, 0.25304,   -0.13816, -0.85494, -2.22721,        -0.25616, -0.00424,   -0.61055, -2.40331, 2.11623,      31.90911, 60.00000, 0.08965,            0.31968, 0.32298, -0.00575,   22.92252, 1511,      3,3,3    
10774336.00000, -0.12990, 0.63612,   -0.50308, -0.84832, -2.22721,        -0.25526, 0.10747,   -0.60870, -2.24859, 2.11623,       31.90593, 60.00000, 0.08790,            0.31972, 0.32156, -0.06956,   23.16642, 1514,      3,3,3    
10784336.00000, -0.12454, 0.30104,   -0.40766, -0.83916, -2.22721,        -0.25413, 0.04035,   -0.48878, -2.10085, 2.11623,       31.92302, 60.00000, 0.09313,            0.30976, 0.31872, -0.10343,   23.30510, 1516,      3,3,3    
10794336.00000, -0.11985, 0.55415,   -0.22047, -0.83485, -2.22721,        -0.25309, 0.13351,   -0.61391, -1.96176, 2.11623,       31.94042, 60.00000, 0.08003,            0.30979, 0.31463, -0.36076,   24.27678, 1530,      3,3,3    
10804336.00000, -0.11481, 0.25268,   -0.27381, -0.81575, -2.22721,        -0.25194, 0.05006,   -0.95917, -1.79715, 2.11623,       31.97912, 60.00000, 0.08677,            0.29982, 0.30943, -0.38013,   24.37698, 1531,      3,3,3    
10814336.00000, -0.11104, 0.55889,   -0.33606, -0.82463, -1.90624,        -0.25094, 0.10619,   -1.24314, -1.63470, 0.32072,       32.07133, 60.00000, 0.08287,            0.30984, 0.30582, -0.34953,   24.28493, 1530,      3,3,3    
10824336.00000, -0.10603, 0.24507,   0.27609, -0.83641, -1.90624,         -0.24954, 0.10740,   -1.28309, -1.46447, 0.32072,       32.11728, 60.00000, 0.07851,            0.29987, 0.30220, -0.27531,   24.02922, 1526,      3,3,3    
10834336.00000, -0.10140, 0.60107,   -0.30061, -0.84434, -1.90624,        -0.24860, 0.10110,   -1.16596, -1.30820, 0.32072,       32.18072, 60.00000, 0.08509,            0.28989, 0.29920, -0.32569,   24.22951, 1529,      3,3,3    
10844336.00000, -0.09584, 0.33051,   -0.19782, -0.84845, -1.90624,        -0.24807, -0.02697,   -1.00730, -1.16523, 0.32072,      32.24238, 60.00000, 0.07857,            0.29991, 0.29690, -0.37143,   24.40888, 1531,      3,3,3    
10854336.00000, -0.09153, 0.52044,   0.17501, -0.85956, -1.90624,         -0.24650, 0.26460,   -1.13968, -1.02411, 0.32072,       32.29746, 60.00000, 0.08209,            0.28992, 0.29353, -0.31714,   24.22654, 1529,      3,3,3    
10864336.00000, -0.08707, 0.23541,   0.00561, -0.85259, -0.74937,         -0.24372, 0.17250,   -0.85509, -0.81970, 1.90633,       32.36448, 60.00000, 0.08234,            0.30993, 0.29270, -0.24382,   23.95766, 1525,      3,3,3    
10874336.00000, -0.08310, 0.54196,   0.04301, -0.82770, -0.74937,         -0.24182, 0.15790,   -1.18310, -0.55241, 1.90633,       32.46087, 60.00000, 0.08363,            0.28996, 0.29084, -0.23598,   23.94070, 1525,      3,3,3    
10884336.00000, -0.07840, 0.23724,   0.15433, -0.80211, -0.74937,         -0.24045, 0.06643,   -1.10287, -0.31371, 1.90633,       32.54924, 60.00000, 0.08331,            0.29997, 0.29031, -0.16531,   23.68173, 1521,      3,3,3    
10894336.00000, -0.07458, 0.49903,   0.33753, -0.80667, -0.74937,         -0.23903, 0.20121,   -0.98256, -0.09801, 1.90633,       32.62492, 60.00000, 0.08165,            0.28997, 0.28917, -0.07073,   23.33724, 1517,      3,3,3    
10904336.00000, -0.06996, 0.25900,   -0.04112, -0.80646, -0.74937,        -0.23731, 0.08899,   -1.06173, 0.07523, 1.90633,        32.71004, 60.00000, 0.08617,            0.28997, 0.28804, -0.21329,   23.87024, 1524,      3,3,3    
10914336.00000, -0.06593, 0.49755,   -0.27948, -0.79291, -1.57904,        -0.23584, 0.17427,   -1.23975, 0.25238, 0.73889,        32.79978, 60.00000, 0.08257,            0.25997, 0.28480, -0.08368,   23.40985, 1518,      3,3,3    
10924336.00000, -0.06152, 0.22925,   0.26851, -0.78567, -1.57904,         -0.23425, 0.06094,   -1.48795, 0.44991, 0.73889,        32.87578, 60.00000, 0.07869,            0.28996, 0.28373, -0.08375,   23.41752, 1518,      3,3,3    
10934336.00000, -0.05762, 0.55827,   0.04028, -0.78749, -1.57904,         -0.23271, 0.20932,   -1.58976, 0.65159, 0.73889,        32.98251, 60.00000, 0.08440,            0.28995, 0.28290, -0.08460,   23.42563, 1518,      3,3,3    
10944336.00000, -0.05286, 0.25282,   -0.29027, -0.82585, -1.57904,        -0.23111, 0.08781,   -1.53231, 0.82820, 0.73889,        33.07426, 60.00000, 0.07744,            0.27994, 0.28194, -0.07210,   23.38440, 1517,      3,3,3    
10954336.00000, -0.04899, 0.47505,   0.39179, -0.84227, -1.57904,         -0.22968, 0.22841,   -1.61306, 1.00419, 0.73889,        33.15727, 60.00000, 0.08089,            0.29992, 0.28276, -0.00125,   23.11974, 1514,      3,3,3    
10964336.00000, -0.04488, 0.20138,   0.48852, -0.87460, -0.79210,         -0.22743, 0.11998,   -1.28730, 1.18240, 2.03707,        33.26422, 60.00000, 0.07918,            0.27991, 0.28225, -0.00569,   23.13532, 1514,      3,3,3    
10974336.00000, -0.04142, 0.43442,   0.45709, -0.91850, -0.79210,         -0.22563, 0.19732,   -1.38924, 1.34999, 2.03707,        33.36251, 60.00000, 0.07839,            0.27989, 0.28021, -0.05409,   23.32537, 1517,      3,3,3    
10984336.00000, -0.03754, 0.20682,   0.33885, -0.95397, -0.79210,         -0.22400, 0.08919,   -1.45568, 1.51312, 2.03707,        33.44742, 60.00000, 0.08161,            0.25987, 0.27669, -0.09363,   23.49002, 1519,      3,3,3    
10994336.00000, -0.03396, 0.45452,   0.53779, -1.00727, -0.79210,         -0.22222, 0.26495,   -1.50914, 1.68543, 2.03707,        33.54061, 60.00000, 0.07712,            0.28983, 0.27706, -0.07071,   23.40443, 1518,      3,3,3    
11004336.00000, -0.02979, 0.21993,   0.66162, -1.04266, -0.79210,         -0.22004, 0.10777,   -1.44451, 1.87025, 2.03707,        33.63823, 60.00000, 0.07482,            0.24983, 0.27523, -0.07952,   23.44607, 1518,      3,3,3    
11014336.00000, -0.02611, 0.44216,   0.31020, -1.07270, -1.33348,         -0.21877, 0.19428,   -1.95079, 2.03464, 0.88196,        33.75371, 60.00000, 0.07587,            0.25979, 0.27237, -0.06898,   23.42748, 1518,      3,3,3    
11024336.00000, -0.02205, 0.22316,   -0.03344, -1.11192, -1.33348,        -0.21682, 0.09507,   -1.70519, 2.20314, 0.88196,        33.88897, 60.00000, 0.07243,            0.25976, 0.26997, -0.06357,   23.41537, 1518,      3,3,3    
11034336.00000, -0.01847, 0.44439,   0.49511, -1.15608, -1.33348,         -0.21495, 0.24563,   -1.76890, 2.36316, 0.88196,        34.01085, 60.00000, 0.07080,            0.25973, 0.26935, -0.07248,   23.45351, 1518,      3,3,3    
11044336.00000, -0.01482, 0.16552,   0.66600, -1.20077, -1.33348,         -0.21242, 0.17389,   -1.87669, 2.52254, 0.88196,        34.15269, 60.00000, 0.07156,            0.24970, 0.26660, -0.06562,   23.44460, 1518,      3,3,3    
11054336.00000, -0.01150, 0.45535,   0.37334, -1.23697, -1.33348,         -0.21061, 0.17945,   -1.72395, 2.67756, 0.88196,        34.28129, 60.00000, 0.06981,            0.24967, 0.26392, -0.15076,   23.76920, 1523,      3,3,3    
11064336.00000, -0.00758, 0.21502,   0.34824, -1.27813, -0.88155,         -0.20910, 0.06155,   -1.49496, 2.82374, 2.25730,        34.40991, 60.00000, 0.06922,            0.23965, 0.25842, -0.30824,   24.37652, 1531,      3,3,3    
11074336.00000, -0.00427, 0.43659,   0.68493, -1.33495, -0.88155,         -0.20762, 0.18341,   -1.43733, 2.97257, 2.25730,        34.53136, 60.00000, 0.07445,            0.23961, 0.25388, -0.33582,   24.50209, 1533,      3,3,3    
11084336.00000, -0.00051, 0.18432,   0.51883, -1.38117, -0.88155,         -0.20584, 0.11001,   -1.39061, 3.11021, 2.25730,        34.64649, 60.00000, 0.07016,            0.24956, 0.24985, -0.35403,   24.58866, 1534,      3,3,3    
11094336.00000, 0.00298, 0.43864,   0.69721, -1.42766, -0.88155,          -0.20399, 0.25946,   -1.43547, 3.24776, 2.25730,        34.76152, 60.00000, 0.06946,            0.24952, 0.24527, -0.50814,   25.18329, 1542,      3,3,3    
11104336.00000, 0.00688, 0.21624,   0.63380, -1.47628, -0.88155,          -0.20189, 0.11705,   -1.35239, 3.37001, 2.25730,        34.85924, 60.00000, 0.07493,            0.23951, 0.24099, -0.49310,   25.14849, 1541,      3,3,3    
11114336.00000, 0.01000, 0.40912,   0.07553, -1.52775, -1.12943,          -0.19994, 0.22539,   -1.65806, 3.49884, 1.17799,        34.96749, 60.00000, 0.07245,            0.22949, 0.23592, -0.48418,   25.14323, 1541,      3,3,3    
11124336.00000, 0.01351, 0.17946,   0.57568, -1.57667, -1.12943,          -0.19777, 0.11651,   -1.59716, 3.62113, 1.17799,        35.05831, 60.00000, 0.07503,            0.23943, 0.23190, -0.50359,   25.23552, 1542,      3,3,3    
11134336.00000, 0.01614, 0.30125,   0.86831, -1.62120, -1.12943,          -0.19652, 0.18181,   -1.43286, 3.73068, 1.17799,        35.12947, 60.00000, 0.07706,            0.21945, 0.22706, -0.49926,   25.24433, 1543,      3,3,3    
11144336.00000, 0.01898, 0.15295,   0.57668, -1.66587, -1.12943,          -0.19473, 0.10746,   -1.49501, 3.84019, 1.17799,        35.20054, 60.00000, 0.07682,            0.23936, 0.22446, -0.46349,   25.12461, 1541,      3,3,3    
11154336.00000, 0.02110, 0.27487,   0.04269, -1.69038, -1.12943,          -0.19314, 0.20365,   -1.51584, 3.93445, 1.17799,        35.25039, 60.00000, 0.07652,            0.22936, 0.22095, -0.48087,   25.20570, 1542,      3,3,3    
11164336.00000, 0.02392, 0.16396,   0.52862, -1.71708, -0.60615,          -0.19145, 0.10796,   -1.22058, 4.03536, 1.60366,        35.29995, 60.00000, 0.07940,            0.23930, 0.21960, -0.41898,   24.98134, 1539,      3,3,3    
11174336.00000, 0.02613, 0.28708,   0.48260, -1.75454, -0.60615,          -0.18973, 0.20275,   -1.32359, 4.12569, 1.60366,        35.33398, 60.00000, 0.08399,            0.23927, 0.21899, -0.37695,   24.83007, 1537,      3,3,3    
11184336.00000, 0.02913, 0.18507,   0.59287, -1.78312, -0.60615,          -0.18824, 0.06403,   -1.05689, 4.21170, 1.60366,        35.36167, 60.00000, 0.08259,            0.22927, 0.21761, -0.43504,   25.04978, 1540,      3,3,3    
11194336.00000, 0.03167, 0.32612,   0.68448, -1.81377, -0.60615,          -0.18721, 0.12475,   -1.12105, 4.28235, 1.60366,        35.38089, 60.00000, 0.08222,            0.21928, 0.21479, -0.56865,   25.55912, 1547,      3,3,3    
11204336.00000, 0.03477, 0.18260,   0.43448, -1.84413, -0.60615,          -0.18580, 0.09085,   -1.05440, 4.35349, 1.60366,        35.38672, 60.00000, 0.08073,            0.22922, 0.21196, -0.68940,   26.01767, 1553,      3,3,3    
11214336.00000, 0.03686, 0.26384,   0.13220, -1.85272, -1.12675,          -0.18460, 0.16898,   -1.22973, 4.42381, 1.24364,        35.40659, 60.00000, 0.08261,            0.22919, 0.20918, -0.48304,   25.27085, 1543,      3,3,3    
11224336.00000, 0.03881, 0.25141,   0.40788, -1.89035, -1.12675,          -0.18332, 0.11404,   -1.24614, 4.49247, 1.24364,        35.42767, 60.00000, 0.08318,            0.22917, 0.20606, -0.48350,   25.28870, 1543,      3,3,3    
11234336.00000, 0.04160, 0.27114,   0.48706, -1.90336, -1.12675,          -0.18189, 0.18110,   -1.09058, 4.55426, 1.24364,        35.44093, 60.00000, 0.08362,            0.22915, 0.20354, -0.51017,   25.39941, 1545,      3,3,3    
11244336.00000, 0.04354, 0.21319,   0.61174, -1.92715, -1.12675,          -0.18051, 0.12140,   -1.19502, 4.60522, 1.24364,        35.44532, 60.00000, 0.08668,            0.23909, 0.20366, -0.44294,   25.15236, 1541,      3,3,3    
11254336.00000, 0.04581, 0.23556,   0.18372, -1.92865, -1.12675,          -0.17924, 0.13542,   -1.27900, 4.67845, 1.24364,        35.44529, 60.00000, 0.08602,            0.20918, 0.20123, -0.43979,   25.15196, 1541,      3,3,3    
11264336.00000, 0.04747, 0.18752,   0.23853, -1.94905, -0.83977,          -0.17820, 0.12812,   -1.08685, 4.74576, 1.61263,        35.42048, 60.00000, 0.08860,            0.23904, 0.20248, -0.35818,   24.84232, 1537,      3,3,3    
11274336.00000, 0.04923, 0.19343,   0.47824, -1.97392, -0.83977,          -0.17700, 0.13049,   -0.81555, 4.78272, 1.61263,        35.38303, 60.00000, 0.09355,            0.20914, 0.20128, -0.29034,   24.59626, 1534,      3,3,3    
11284336.00000, 0.05067, 0.18350,   0.37612, -1.99619, -0.83977,          -0.17617, 0.10607,   -0.68859, 4.81311, 1.61263,        35.33705, 60.00000, 0.09420,            0.24897, 0.20372, -0.22250,   24.33214, 1530,      3,3,3    
11294336.00000, 0.05285, 0.20255,   0.70026, -1.99874, -0.83977,          -0.17460, 0.17530,   -0.94103, 4.85004, 1.61263,        35.29373, 60.00000, 0.09032,            0.22904, 0.20424, -0.15761,   24.09361, 1527,      3,3,3    
11304336.00000, 0.05425, 0.12367,   0.37790, -2.01852, -0.83977,          -0.17347, 0.11064,   -0.88748, 4.89592, 1.61263,        35.24736, 60.00000, 0.09291,            0.20910, 0.20342, -0.12951,   23.99141, 1526,      3,3,3    
11314336.00000, 0.05587, 0.20075,   0.14194, -2.02494, -0.91837,          -0.17233, 0.11948,   -1.29248, 4.94603, 1.10617,        35.20135, 60.00000, 0.09257,            0.20909, 0.20267, -0.22430,   24.34856, 1531,      3,3,3    
11324336.00000, 0.05733, 0.19592,   0.14942, -2.02952, -0.91837,          -0.17137, 0.13222,   -1.18202, 5.01123, 1.10617,        35.17043, 60.00000, 0.09073,            0.20907, 0.20281, -0.19971,   24.25551, 1529,      3,3,3    
11334336.00000, 0.05952, 0.16920,   0.55533, -2.04803, -0.91837,          -0.16977, 0.13506,   -1.02512, 5.05028, 1.10617,        35.14185, 60.00000, 0.08795,            0.21901, 0.20279, -0.32510,   24.71895, 1536,      3,3,3    
11344336.00000, 0.06074, 0.12397,   0.42188, -2.04455, -0.91837,          -0.16882, 0.08237,   -0.86407, 5.08823, 1.10617,        35.12539, 60.00000, 0.09299,            0.21899, 0.20201, -0.29655,   24.61577, 1534,      3,3,3    
11354336.00000, 0.06234, 0.26452,   0.20532, -2.06140, -0.91837,          -0.16758, 0.16263,   -0.78717, 5.09774, 1.10617,        35.10898, 60.00000, 0.08625,            0.21899, 0.20161, -0.34390,   24.79173, 1537,      3,3,3    
11364336.00000, 0.06434, 0.26050,   0.39360, -2.08044, -0.59873,          -0.16649, 0.13084,   -0.93445, 5.11441, 1.90444,        35.08771, 60.00000, 0.08907,            0.22893, 0.20146, -0.28175,   24.56445, 1534,      3,3,3    
