X,Vx,U0,roll,roll_sp,Y,Vy,U1,pitch,pitch_sp,yaw,yaw_sp,TorqueYaw,Ez,Z,Vz,Tm,pwmedf,s0,s1,s2  
-0.14270, -0.20278,   0.29866, -1.62717, -1.19045,        0.01901, 0.11828,   -0.42138, 1.13101, -1.30724,        32.75680, 60.00000, 0.13271,            0.43974, 0.41684, -0.39980,   25.00324, 1539,      3,3,2    
-0.14470, -0.19471,   1.01774, -1.66392, -1.35783,        0.02082, 0.20390,   -0.66422, 1.13922, -1.13904,        32.58152, 60.00000, 0.13342,            0.41974, 0.41364, -0.35798,   24.76125, 1536,      3,3,2    
-0.14613, -0.20162,   0.21806, -1.73137, -1.49518,        0.02249, 0.26092,   -0.67808, 1.18915, -1.06650,        32.14356, 60.00000, 0.13445,            0.43971, 0.41183, -0.32645,   24.56353, 1534,      3,3,2    
-0.14847, -0.29829,   0.86221, -1.77197, -1.60620,        0.02516, 0.22796,   -0.85085, 1.21058, -1.42454,        31.98997, 60.00000, 0.13380,            0.43969, 0.41362, -0.24713,   24.01801, 1526,      3,3,2    
-0.15097, -0.29039,   0.61877, -1.85159, -1.49172,        0.02714, 0.16571,   -0.92710, 1.27814, -1.53309,        31.60228, 60.00000, 0.12772,            0.43967, 0.41583, -0.06405,   22.76875, 1509,      3,3,2    
-0.15357, -0.18707,   0.99326, -1.88543, -1.37572,        0.02908, 0.17706,   -0.94258, 1.30161, -1.22756,        31.45725, 60.00000, 0.13402,            0.43965, 0.41931, -0.04458,   22.60498, 1507,      3,3,2    
-0.15541, -0.19964,   1.11246, -1.95976, -1.52052,        0.03091, 0.23036,   -0.83784, 1.34524, -1.18181,        31.22296, 60.00000, 0.12435,            0.43962, 0.42324, 0.26573,   20.48735, 1476,      3,3,2    
-0.15683, -0.09350,   0.81866, -2.05921, -1.08402,        0.03248, 0.08854,   -0.86766, 1.40643, -1.13121,        30.90141, 60.00000, 0.12950,            0.44958, 0.42959, 0.27106,   20.38445, 1475,      3,3,2    
-0.15770, -0.11238,   1.08020, -2.12713, -1.22629,        0.03334, 0.13988,   -0.94112, 1.45018, -1.10332,        30.74867, 60.00000, 0.11587,            0.41959, 0.43134, 0.10766,   21.46358, 1490,      3,3,2    
-0.15918, -0.17847,   0.55459, -2.17755, -1.34208,        0.03435, 0.14188,   -0.84576, 1.48475, -1.30715,        30.58094, 60.00000, 0.12354,            0.41957, 0.42992, 0.02156,   22.04933, 1499,      3,3,2    
-0.16095, -0.22036,   1.36376, -2.22479, -1.28624,        0.03555, 0.07845,   -0.83965, 1.50322, -1.55532,        30.50023, 60.00000, 0.11599,            0.43952, 0.43188, 0.10285,   21.49059, 1491,      3,3,2    
-0.16277, -0.11119,   0.52450, -2.26999, -1.24059,        0.03696, 0.12867,   -0.63529, 1.51614, -1.15269,        30.38410, 60.00000, 0.11747,            0.41952, 0.43277, 0.01716,   22.04765, 1499,      3,3,2    
-0.16326, -0.04012,   0.88104, -2.32189, -1.01874,        0.03757, 0.07154,   -0.66528, 1.52710, -1.04409,        30.27472, 60.00000, 0.11223,            0.43948, 0.43299, -0.18172,   23.37839, 1517,      3,3,2    
-0.16444, -0.12156,   0.31469, -2.33864, -1.23819,        0.03854, 0.11303,   -0.63097, 1.53908, -1.22080,        30.20976, 60.00000, 0.10788,            0.43948, 0.43274, -0.07783,   22.68179, 1508,      3,3,2    
-0.16573, -0.10961,   0.58841, -2.37945, -1.35336,        0.04016, 0.16967,   -0.55919, 1.55797, -1.09040,        30.17997, 60.00000, 0.10768,            0.43946, 0.43355, 0.04075,   21.87968, 1496,      3,3,2    
-0.16714, -0.12345,   0.40752, -2.38963, -1.43560,        0.04234, 0.19068,   -0.55746, 1.57087, -1.09753,        30.14386, 60.00000, 0.09923,            0.41948, 0.43456, 0.31549,   20.02911, 1469,      3,3,2    
-0.16788, -0.03083,   0.17563, -2.39232, -1.00512,        0.04352, 0.04874,   -0.50051, 1.55695, -1.06850,        30.10011, 60.00000, 0.10581,            0.43946, 0.43810, 0.25670,   20.38553, 1475,      3,3,2    
-0.16832, -0.11544,   0.61873, -2.41279, -1.00705,        0.04382, -0.01175,   -0.49418, 1.55078, -1.42765,       30.12224, 60.00000, 0.09359,            0.43945, 0.44010, 0.23216,   20.53008, 1477,      3,3,2    
-0.16939, -0.08073,   0.10898, -2.40242, -1.07855,        0.04408, 0.04403,   -0.45851, 1.53954, -1.23433,        30.10918, 60.00000, 0.09878,            0.43945, 0.44235, 0.29055,   20.11415, 1471,      3,3,2    
-0.17082, -0.21830,   0.72452, -2.42577, -0.79894,        0.04323, -0.18585,   -0.47784, 1.51803, -2.05798,       30.12999, 60.00000, 0.09166,            0.41948, 0.44368, 0.26400,   20.27951, 1473,      3,3,2    
-0.17262, -0.29192,   -0.21473, -2.38483, -0.89198,       0.04193, -0.19493,   -0.39446, 1.46880, -2.31160,       30.20495, 60.00000, 0.09153,            0.41949, 0.44370, 0.24547,   20.40053, 1475,      3,3,2    
-0.17556, -0.21251,   0.46380, -2.38792, -0.71139,        0.03980, -0.22415,   -0.36559, 1.45298, -2.15603,       30.21896, 60.00000, 0.08824,            0.44946, 0.44615, 0.19311,   20.72585, 1480,      3,3,2    
-0.17744, -0.19561,   -0.02333, -2.35255, -1.13569,       0.03893, -0.01283,   -0.51627, 1.42315, -1.75327,       30.32206, 60.00000, 0.08282,            0.41952, 0.44385, 0.30504,   19.99871, 1469,      3,3,2    
-0.17929, -0.14899,   0.12250, -2.33881, -0.90111,        0.03846, -0.09370,   -0.27853, 1.39582, -1.76991,       30.38748, 60.00000, 0.08535,            0.41953, 0.44288, 0.19803,   20.72331, 1480,      3,3,2    
-0.18029, 0.00004,   -0.18722, -2.28033, -0.70559,        0.03797, -0.08112,   0.00717, 1.30502, -1.31127,        30.55709, 60.00000, 0.08440,            0.44951, 0.44456, 0.43861,   19.09490, 1456,      3,3,2    
-0.18039, -0.03437,   -0.01789, -2.23717, -0.60892,       0.03726, -0.15144,   -0.06322, 1.24884, -1.54024,       30.64563, 60.00000, 0.08320,            0.44954, 0.44905, 0.56355,   18.21219, 1442,      3,3,2    
-0.18044, 0.01480,   -0.20971, -2.18054, -0.77732,        0.03626, -0.03276,   -0.03215, 1.19532, -1.18797,       30.76972, 60.00000, 0.07301,            0.41959, 0.44967, 0.49668,   18.65284, 1449,      3,3,2    
-0.18060, -0.06357,   -0.13188, -2.14149, -0.62010,       0.03520, -0.16496,   -0.16220, 1.15055, -1.65864,       30.93270, 60.00000, 0.06912,            0.44959, 0.45314, 0.48236,   18.74135, 1450,      3,3,2    
-0.18092, -0.05792,   -0.20758, -2.07126, -0.72633,       0.03376, -0.10775,   -0.13867, 1.10037, -1.54658,       31.07873, 60.00000, 0.06897,            0.41963, 0.45400, 0.41532,   19.18160, 1457,      3,3,2    
-0.18107, 0.03417,   -0.15562, -2.00967, -0.53659,        0.03216, -0.12928,   -0.15355, 1.05352, -1.31881,       31.28223, 60.00000, 0.06709,            0.41966, 0.45172, 0.18279,   20.76122, 1480,      3,3,2    
-0.18155, -0.05029,   -0.16814, -1.94133, -0.32047,       0.03004, -0.29843,   -0.32429, 1.00960, -1.88301,       31.45865, 60.00000, 0.06177,            0.43967, 0.45188, 0.15020,   20.97808, 1483,      3,3,2    
-0.18173, 0.00459,   -0.37398, -1.87959, -0.43246,        0.02696, -0.19595,   -0.30648, 0.96297, -1.55032,       31.67067, 60.00000, 0.06414,            0.43969, 0.45074, 0.08713,   21.41209, 1490,      3,3,2    
-0.18217, -0.04549,   -0.45744, -1.80028, -0.28034,       0.02430, -0.30837,   -0.08518, 0.90737, -1.91578,       31.86754, 60.00000, 0.05764,            0.44971, 0.44874, 0.04083,   21.74124, 1494,      3,3,2    
-0.18250, -0.00487,   -0.09232, -1.73632, -0.48504,       0.02149, -0.16946,   0.01273, 0.85390, -1.55687,        32.10171, 60.00000, 0.05603,            0.43974, 0.44891, 0.08079,   21.47029, 1490,      3,3,2    
-0.18241, 0.06798,   -0.49481, -1.68829, -0.26292,        0.01935, -0.22207,   -0.26456, 0.83609, -1.44808,       32.19548, 60.00000, 0.05935,            0.41977, 0.44682, 0.07084,   21.55806, 1492,      3,3,2    
-0.18233, -0.00079,   -0.76328, -1.56852, -0.57507,       0.01749, -0.11413,   -0.30526, 0.78876, -1.45559,       32.55343, 60.00000, 0.05169,            0.41979, 0.44476, 0.02641,   21.87732, 1496,      3,3,2    
-0.18164, 0.17640,   -0.70112, -1.48988, 0.07364,         0.01565, -0.30473,   -0.21079, 0.76185, -1.29673,       32.80214, 60.00000, 0.05096,            0.43980, 0.44413, -0.00792,   22.11174, 1500,      3,3,2    
-0.18021, 0.09835,   -0.50337, -1.39559, -0.15063,        0.01229, -0.24345,   -0.23875, 0.73400, -1.41464,       32.99123, 60.00000, 0.05517,            0.43982, 0.44350, -0.02519,   22.23159, 1501,      3,3,2    
-0.17858, 0.21569,   -0.41679, -1.31003, 0.25076,         0.00921, -0.35104,   -0.29693, 0.70977, -1.28051,       33.23980, 60.00000, 0.05114,            0.44984, 0.44332, -0.01257,   22.14810, 1500,      3,3,2    
-0.17721, 0.07420,   -0.62923, -1.21969, -0.21556,        0.00598, -0.21350,   -0.34775, 0.69579, -1.43531,       33.43716, 60.00000, 0.05085,            0.44986, 0.44315, -0.01245,   22.14929, 1500,      3,3,2    
-0.17584, 0.16674,   -0.53050, -1.13587, 0.01693,         0.00333, -0.25559,   -0.19588, 0.67917, -1.25202,       33.67677, 60.00000, 0.05001,            0.43988, 0.44286, -0.02685,   22.24658, 1502,      3,3,2    
-0.17444, 0.09376,   -0.92957, -1.03001, -0.10654,        0.00026, -0.24242,   -0.46526, 0.66322, -1.44131,       33.87412, 60.00000, 0.04949,            0.44989, 0.44257, -0.03475,   22.30517, 1502,      3,3,2    
-0.17369, 0.05919,   -0.84377, -0.92816, -0.40638,        -0.00142, -0.10290,   -0.38304, 0.66191, -1.27404,      34.02691, 60.00000, 0.05161,            0.44990, 0.44213, -0.12710,   22.92576, 1511,      3,3,2    
-0.17326, 0.03377,   -0.59634, -0.83975, -0.36845,        -0.00310, -0.14375,   -0.44485, 0.65560, -1.42983,      34.23944, 60.00000, 0.05383,            0.43992, 0.43897, -0.18698,   23.35624, 1517,      3,3,2    
-0.17224, 0.12405,   -0.80424, -0.72663, 0.22939,         -0.00549, -0.39580,   -0.57443, 0.66581, -1.66626,      34.38532, 60.00000, 0.04974,            0.43993, 0.43747, -0.18941,   23.38883, 1517,      3,3,2    
-0.17032, 0.15216,   -0.79231, -0.62232, 0.18766,         -0.00996, -0.33509,   -0.72831, 0.68015, -1.47739,      34.57537, 60.00000, 0.05602,            0.44994, 0.43681, -0.20012,   23.46728, 1519,      3,3,2    
-0.16836, 0.24375,   -0.93485, -0.51801, 0.48218,         -0.01377, -0.41009,   -0.50339, 0.69508, -1.37104,      34.75000, 60.00000, 0.05281,            0.44995, 0.43622, -0.15953,   23.20037, 1515,      3,3,2    
-0.16606, 0.14891,   -0.91035, -0.41792, 0.07327,         -0.01755, -0.24994,   -0.78201, 0.72403, -1.32868,      34.90230, 60.00000, 0.05662,            0.43995, 0.43567, -0.12934,   23.00467, 1512,      3,3,2    
-0.16472, 0.09254,   -0.84115, -0.31792, -0.14863,        -0.01989, -0.16596,   -0.71055, 0.75409, -1.32470,      34.99706, 60.00000, 0.06018,            0.44995, 0.43685, -0.08694,   22.70703, 1508,      3,3,2    
-0.16368, 0.06744,   -0.81097, -0.22462, -0.26603,        -0.02159, -0.11603,   -0.67712, 0.78171, -1.29755,      35.12734, 60.00000, 0.06211,            0.44995, 0.43792, -0.08976,   22.71373, 1508,      3,3,2    
-0.16201, 0.28001,   -0.83582, -0.16918, 0.47827,         -0.02330, -0.34589,   -0.58910, 0.79154, -1.15081,      35.15605, 60.00000, 0.06651,            0.41996, 0.43598, -0.08602,   22.70716, 1508,      3,3,2    
-0.15956, 0.14166,   -0.73448, -0.07602, 0.01924,         -0.02646, -0.19475,   -0.74463, 0.81971, -1.23983,      35.26638, 60.00000, 0.06678,            0.41996, 0.43274, -0.12281,   22.98562, 1512,      3,3,2    
-0.15725, 0.30753,   -0.85973, 0.07708, 0.76280,          -0.02980, -0.46570,   -0.77446, 0.86704, -1.31387,      35.38998, 60.00000, 0.05982,            0.40995, 0.43114, -0.12432,   23.01213, 1512,      3,3,2    
-0.15485, 0.13066,   -0.91842, 0.18599, 0.10458,          -0.03349, -0.23076,   -0.90309, 0.91598, -1.34556,      35.44056, 60.00000, 0.06665,            0.46994, 0.43222, -0.10233,   22.85492, 1510,      3,3,2    
-0.15365, 0.07852,   -1.08295, 0.28355, -0.06738,         -0.03573, -0.17057,   -0.91967, 0.95373, -1.37465,      35.52889, 60.00000, 0.06606,            0.44994, 0.43166, -0.08192,   22.72435, 1508,      3,3,2    
-0.15226, 0.09659,   -0.90828, 0.39244, -0.12953,         -0.03718, -0.10923,   -0.91249, 1.00308, -1.19838,      35.55752, 60.00000, 0.06605,            0.41993, 0.43128, -0.08820,   22.76808, 1509,      3,3,2    
-0.15125, 0.12368,   -0.83683, 0.47905, 0.10847,          -0.03882, -0.22201,   -0.87723, 1.05250, -1.35036,      35.61709, 60.00000, 0.06726,            0.46991, 0.43275, -0.02559,   22.33251, 1503,      3,3,2    
-0.14932, 0.13785,   -0.92751, 0.57661, 0.03251,          -0.04111, -0.15108,   -0.89842, 1.09089, -1.16579,      35.66805, 60.00000, 0.06952,            0.40991, 0.42914, -0.06576,   22.63856, 1507,      3,3,2    
-0.14742, 0.27157,   -0.85114, 0.68775, 0.70347,          -0.04377, -0.41722,   -0.95028, 1.13409, -1.32676,      35.64609, 60.00000, 0.07691,            0.41990, 0.42727, -0.05579,   22.58965, 1506,      3,3,2    
-0.14451, 0.18395,   -0.85777, 0.77236, 0.24584,          -0.04719, -0.20841,   -1.05832, 1.19061, -1.14859,      35.65946, 60.00000, 0.07390,            0.43987, 0.42941, -0.03155,   22.40652, 1504,      3,3,2    
-0.14276, 0.21544,   -1.10059, 0.87277, 0.26404,          -0.04929, -0.17848,   -0.93256, 1.24516, -0.99821,      35.59548, 60.00000, 0.07631,            0.40987, 0.42836, -0.03077,   22.41234, 1504,      3,3,2    
-0.14137, 0.06174,   -0.96956, 0.96421, -0.11633,         -0.05065, -0.09180,   -1.14016, 1.30390, -1.25251,      35.58028, 60.00000, 0.08272,            0.43983, 0.42848, -0.02501,   22.37221, 1503,      3,3,2    
-0.14014, 0.13192,   -1.04395, 1.08264, 0.15645,          -0.05191, -0.18073,   -1.09548, 1.37134, -1.23121,      35.50776, 60.00000, 0.08305,            0.41980, 0.42926, -0.00127,   22.20425, 1501,      3,3,2    
-0.13893, 0.05884,   -0.96481, 1.19036, -0.01031,         -0.05385, -0.14333,   -1.23769, 1.44983, -1.36274,      35.41984, 60.00000, 0.08438,            0.41979, 0.42935, -0.01144,   22.27118, 1502,      3,3,2    
-0.13759, 0.21020,   -0.95475, 1.28940, 0.23822,          -0.05517, -0.13611,   -1.26048, 1.53269, -0.91868,      35.33200, 60.00000, 0.08354,            0.43975, 0.43142, 0.01348,   22.08327, 1499,      3,3,2    
-0.13604, 0.07183,   -1.05642, 1.36155, 0.03113,          -0.05677, -0.13793,   -1.31683, 1.60693, -1.30891,      35.28831, 60.00000, 0.08323,            0.44970, 0.43221, 0.05443,   21.80214, 1495,      3,3,2    
-0.13526, 0.09937,   -1.06991, 1.45420, 0.23683,          -0.05844, -0.22715,   -1.30550, 1.68745, -1.41166,      35.19400, 60.00000, 0.08282,            0.43968, 0.43383, 0.07387,   21.65480, 1493,      3,3,2    
-0.13400, 0.08594,   -1.10610, 1.53533, 0.24713,          -0.06127, -0.23405,   -1.28504, 1.75699, -1.46756,      35.14392, 60.00000, 0.08396,            0.43965, 0.43529, 0.06373,   21.70783, 1494,      3,3,2    
-0.13298, 0.17767,   -0.98986, 1.61705, 0.32172,          -0.06353, -0.17954,   -1.10733, 1.82637, -1.10279,      35.04305, 60.00000, 0.08794,            0.43960, 0.43684, 0.14414,   21.14956, 1486,      3,3,2    
-0.13099, 0.12583,   -1.10330, 1.71876, 0.14954,          -0.06504, -0.11790,   -1.05326, 1.87973, -1.12018,      34.92033, 60.00000, 0.09102,            0.44958, 0.43986, 0.16504,   20.97955, 1483,      3,3,2    
-0.12962, 0.15568,   -1.16363, 1.80508, 0.12675,          -0.06638, -0.06670,   -1.11916, 1.93537, -0.93021,      34.80420, 60.00000, 0.09149,            0.40956, 0.43883, 0.10176,   21.41354, 1490,      3,3,2    
-0.12832, 0.05493,   -0.96921, 1.89877, 0.03444,          -0.06750, -0.10110,   -1.45658, 2.01492, -1.27992,      34.67292, 60.00000, 0.09237,            0.43951, 0.43761, 0.06356,   21.68238, 1493,      3,3,2    
-0.12786, 0.07767,   -0.82234, 1.97739, -0.08610,         -0.06833, -0.00376,   -1.25510, 2.09677, -1.02439,      34.52824, 60.00000, 0.09282,            0.44943, 0.43936, 0.07734,   21.56821, 1492,      3,3,2    
-0.12746, 0.01218,   -1.14097, 2.04954, -0.09676,         -0.06850, -0.05492,   -1.42345, 2.17634, -1.30892,      34.38357, 60.00000, 0.09318,            0.41943, 0.43685, 0.02877,   21.92272, 1497,      3,3,2    
-0.12675, 0.05826,   -1.18950, 2.12406, 0.03030,          -0.06911, -0.07951,   -1.46141, 2.24904, -1.22289,      34.23229, 60.00000, 0.09212,            0.44934, 0.43592, 0.00699,   22.07866, 1499,      3,3,2    
-0.12567, 0.07214,   -1.04098, 2.19197, 0.07722,          -0.06996, -0.08657,   -1.41545, 2.31952, -1.19267,      34.08768, 60.00000, 0.09295,            0.43932, 0.43647, 0.01949,   21.98701, 1498,      3,3,2    
-0.12491, 0.04354,   -0.81024, 2.26199, 0.03172,          -0.07105, -0.08008,   -1.24328, 2.38315, -1.26129,      33.94981, 60.00000, 0.09563,            0.41931, 0.43539, -0.02441,   22.28696, 1502,      3,3,2    
-0.12445, 0.02051,   -0.83427, 2.31472, 0.03163,          -0.07226, -0.09424,   -1.48462, 2.45605, -1.35661,      33.81388, 60.00000, 0.09512,            0.43924, 0.43354, -0.03818,   22.40016, 1504,      3,3,2    
-0.12440, -0.01649,   -0.89831, 2.38292, -0.04916,        -0.07318, -0.07763,   -1.53592, 2.52621, -1.43463,      33.68492, 60.00000, 0.09542,            0.41923, 0.43089, -0.10483,   22.87375, 1510,      3,3,2    
-0.12377, 0.05176,   -0.80303, 2.42642, 0.04872,          -0.07397, -0.06692,   -1.56966, 2.60398, -1.21682,      33.59991, 60.00000, 0.09477,            0.44913, 0.43231, -0.00639,   22.19924, 1501,      3,3,2    
-0.12327, 0.13285,   -0.86679, 2.46220, 0.23110,          -0.07465, -0.09118,   -1.43570, 2.68577, -1.02830,      33.46192, 60.00000, 0.09622,            0.40917, 0.42994, 0.06371,   21.75178, 1494,      3,3,2    
-0.12108, 0.16181,   -0.74445, 2.50261, 0.29174,          -0.07559, -0.08970,   -1.28792, 2.75397, -0.92933,      33.30382, 60.00000, 0.10017,            0.41911, 0.42784, 0.03064,   21.99226, 1498,      3,3,2    
-0.11877, 0.36394,   -0.32155, 2.53591, 0.63975,          -0.07662, -0.09604,   -1.05162, 2.79779, -0.34451,      33.13669, 60.00000, 0.10421,            0.43906, 0.43080, 0.07525,   21.65923, 1493,      3,3,2    
-0.11663, 0.07041,   -0.56426, 2.55098, 0.02085,          -0.07707, -0.00480,   -1.29240, 2.85146, -1.00642,      33.02027, 60.00000, 0.10340,            0.41906, 0.43098, 0.03483,   21.93041, 1497,      3,3,2    
-0.11563, 0.17841,   -0.74833, 2.58301, 0.24329,          -0.07680, -0.02893,   -1.13917, 2.90174, -0.72911,      32.83310, 60.00000, 0.10377,            0.41904, 0.42878, -0.00765,   22.23614, 1501,      3,3,2    
-0.11462, 0.03921,   -0.53565, 2.61030, 0.02721,          -0.07692, -0.02574,   -1.16837, 2.94327, -1.12004,      32.65246, 60.00000, 0.10585,            0.41901, 0.42667, -0.03980,   22.47126, 1505,      3,3,2    
-0.11395, 0.03681,   -0.49600, 2.62430, -0.05250,         -0.07691, 0.01754,   -1.09776, 2.98080, -1.04128,       32.47154, 60.00000, 0.10565,            0.44892, 0.42715, -0.01108,   22.27287, 1502,      3,3,2    
-0.11375, -0.00197,   -0.35092, 2.64020, -0.05893,        -0.07693, -0.00804,   -1.07408, 3.01160, -1.20025,      32.29729, 60.00000, 0.10500,            0.41897, 0.42424, -0.21919,   23.69438, 1522,      3,3,2    
-0.11332, 0.03407,   -0.36432, 2.65335, -0.07489,         -0.07671, 0.03142,   -0.78693, 3.02697, -1.01792,       32.12283, 60.00000, 0.10462,            0.43892, 0.42273, -0.21637,   23.68830, 1522,      3,3,2    
-0.11316, 0.01454,   -0.52555, 2.64307, -0.06870,         -0.07636, 0.01386,   -0.63667, 3.02142, -1.10450,       31.96976, 60.00000, 0.10305,            0.43892, 0.42057, -0.21501,   23.70118, 1522,      3,3,2    
-0.11324, -0.05317,   -0.06563, 2.62425, -0.34650,        -0.07597, 0.10207,   -0.70939, 3.02050, -1.14140,       31.80792, 60.00000, 0.10574,            0.43893, 0.41958, -0.19720,   23.59037, 1520,      3,3,2    
-0.11354, -0.02057,   0.03153, 2.60929, -0.21265,         -0.07529, 0.05915,   -0.65049, 3.00635, -1.12350,       31.64793, 60.00000, 0.11077,            0.40901, 0.41649, -0.20831,   23.69551, 1522,      3,3,2    
-0.11402, -0.03767,   -0.12201, 2.56356, -0.30053,        -0.07428, 0.08798,   -0.74107, 2.99810, -1.12127,       31.48739, 60.00000, 0.10718,            0.41901, 0.41678, -0.17382,   23.46211, 1519,      3,3,2    
-0.11454, -0.04417,   -0.05422, 2.52172, -0.36457,        -0.07306, 0.11217,   -0.31222, 2.97632, -1.09624,       31.31817, 60.00000, 0.11178,            0.41903, 0.41691, -0.13487,   23.19753, 1515,      3,3,2    
-0.11499, -0.02059,   0.10553, 2.49285, -0.28748,         -0.07187, 0.08928,   -0.38416, 2.95867, -1.06645,       31.17136, 60.00000, 0.10828,            0.40907, 0.41387, -0.30304,   24.35402, 1531,      3,3,2    
-0.11595, -0.07754,   0.25589, 2.44119, -0.36494,         -0.07086, 0.08170,   -0.48323, 2.92005, -1.25204,       31.00370, 60.00000, 0.11387,            0.40910, 0.41169, -0.30759,   24.40703, 1531,      3,3,2    
-0.11662, -0.07696,   -0.19276, 2.40058, -0.47349,        -0.06996, 0.13275,   -0.43639, 2.89212, -1.16181,       30.85661, 60.00000, 0.11451,            0.41910, 0.41279, -0.00541,   22.37250, 1503,      3,3,2    
-0.11715, -0.02632,   0.47960, 2.33323, -0.31229,         -0.06883, 0.08931,   -0.19367, 2.85684, -1.08846,       30.69547, 60.00000, 0.11014,            0.41913, 0.41237, -0.00451,   22.37041, 1503,      3,3,2    
-0.11779, -0.05761,   0.52748, 2.27197, -0.27060,         -0.06840, 0.04532,   -0.38293, 2.82380, -1.26239,       30.56335, 60.00000, 0.11813,            0.40918, 0.41233, 0.00564,   22.30349, 1502,      3,3,2    
